date,away_team,home_team,away_score,home_score,away_ml,home_ml,open_spread,close_spread,open_total,close_total,season
2008-12-14,Washington,Cincinnati,13,20,-300,250,6.5,6.5,35.5,36.5,2008-09
2008-12-14,TampaBay,Atlanta,10,13,200,-240,2.5,5.5,44.5,43.5,2008-09
2008-12-14,SanFrancisco,Miami,9,14,200,-240,7.0,5.5,43.0,41.0,2008-09
2008-12-14,Seattle,St.Louis,23,20,-125,105,2.5,1.5,43.0,43.0,2008-09
2008-12-14,Buffalo,NYJets,27,31,300,-360,7.5,8.0,42.0,41.0,2008-09
2008-12-14,Tennessee,HoustonTexans,12,13,-160,140,3.0,3.0,45.0,45.0,2008-09
2008-12-14,Pittsburgh,Baltimore,13,9,140,-160,1.0,3.0,33.0,34.0,2008-09
2008-12-14,Denver,Carolina,10,30,300,-360,9.0,7.5,47.0,48.0,2008-09
2008-12-14,SanDiego,KansasCity,22,21,-270,230,4.5,6.0,47.0,41.0,2008-09
2008-12-14,Minnesota,Arizona,35,14,175,-210,3.0,4.5,47.0,46.5,2008-09
2008-12-14,NewEngland,Oakland,49,26,-300,250,7.5,7.0,40.0,38.5,2008-09
2008-12-14,NYGiants,Dallas,8,20,130,-150,2.5,3.0,44.0,47.0,2008-09
2008-12-15,Cleveland,Philadelphia,10,30,600,-800,14.0,16.0,38.0,40.0,2008-09
2008-12-18,Indianapolis,Jacksonville,31,24,-240,200,7.5,5.0,45.0,43.5,2008-09
2008-12-20,Baltimore,Dallas,33,24,200,-240,5.0,5.5,39.0,39.0,2008-09
2008-12-21,Pittsburgh,Tennessee,14,31,-150,130,1.0,3.0,34.5,34.0,2008-09
2008-12-21,Miami,KansasCity,38,31,-190,160,4.0,3.0,41.0,37.0,2008-09
2008-12-21,Arizona,NewEngland,7,47,290,-350,9.0,8.0,45.0,41.0,2008-09
2008-12-21,Cincinnati,Cleveland,14,0,115,-135,3.0,2.0,35.0,31.0,2008-09
2008-12-21,Philadelphia,Washington,3,10,-230,190,5.0,5.5,39.5,37.5,2008-09
2008-12-21,SanFrancisco,St.Louis,17,16,-200,170,4.5,3.5,44.5,42.0,2008-09
2008-12-21,Atlanta,Minnesota,24,17,155,-175,3.0,3.0,46.0,43.5,2008-09
2008-12-21,NewOrleans,Detroit,42,7,-300,250,7.5,7.0,50.0,50.5,2008-09
2008-12-21,Carolina,NYGiants,28,34,175,-210,3.0,4.0,40.0,38.0,2008-09
2008-12-21,NYJets,Seattle,3,13,-190,160,4.5,4.0,44.0,41.0,2008-09
2008-12-21,HoustonTexans,Oakland,16,27,-320,260,7.5,7.0,44.0,43.5,2008-09
2008-12-21,Buffalo,Denver,30,23,230,-270,7.0,6.5,44.0,46.0,2008-09
2008-12-21,SanDiego,TampaBay,41,24,180,-220,3.0,4.5,42.5,42.5,2008-09
2008-12-22,GreenBay,Chicago,17,20,175,-215,4.5,4.0,42.0,41.0,2008-09
2008-12-28,Oakland,TampaBay,31,24,400,-600,14.0,11.0,38.5,39.5,2008-09
2008-12-28,Detroit,GreenBay,21,31,400,-600,10.0,11.0,43.0,41.5,2008-09
2008-12-28,Dallas,Philadelphia,6,44,110,-130,0.0,2.0,43.0,41.0,2008-09
2008-12-28,NYGiants,Minnesota,19,20,250,-300,7.0,7.0,42.0,41.0,2008-09
2008-12-28,Chicago,HoustonTexans,24,31,135,-155,0.0,3.0,47.0,46.5,2008-09
2008-12-28,Carolina,NewOrleans,33,31,-130,110,3.0,1.5,53.0,51.5,2008-09
2008-12-28,St.Louis,Atlanta,27,31,750,-1100,15.0,14.0,44.0,44.0,2008-09
2008-12-28,KansasCity,Cincinnati,6,16,100,-120,2.5,1.5,37.5,40.0,2008-09
2008-12-28,Jacksonville,Baltimore,7,27,400,-600,11.5,10.5,35.5,37.5,2008-09
2008-12-28,Tennessee,Indianapolis,0,23,-145,125,3.0,3.0,38.0,39.5,2008-09
2008-12-28,Cleveland,Pittsburgh,0,31,400,-600,11.5,11.0,32.0,33.5,2008-09
2008-12-28,Miami,NYJets,24,17,120,-140,2.5,2.5,41.0,43.0,2008-09
2008-12-28,NewEngland,Buffalo,13,0,-240,200,7.0,5.5,42.0,35.0,2008-09
2008-12-28,Seattle,Arizona,21,34,250,-300,3.5,7.0,45.0,47.0,2008-09
2008-12-28,Washington,SanFrancisco,24,27,125,-145,3.0,3.0,37.0,37.0,2008-09
2008-12-28,Denver,SanDiego,21,52,260,-320,9.0,7.0,50.0,50.5,2008-09
2009-01-03,Atlanta,Arizona,24,30,110,-130,2.5,2.0,51.0,52.0,2008-09
2009-01-03,Indianapolis,SanDiego,17,23,-125,105,0.0,2.5,49.5,50.0,2008-09
2009-01-04,Baltimore,Miami,27,9,-190,160,2.0,3.5,36.5,38.0,2008-09
2009-01-04,Philadelphia,Minnesota,26,14,-170,150,2.0,3.5,43.0,41.0,2008-09
2009-01-10,Baltimore,Tennessee,13,10,135,-155,2.0,3.0,34.0,33.5,2008-09
2009-01-10,Arizona,Carolina,33,13,400,-525,10.5,10.0,46.0,50.0,2008-09
2009-01-11,Philadelphia,NYGiants,23,11,165,-190,5.0,4.0,40.0,39.0,2008-09
2009-01-11,SanDiego,Pittsburgh,24,35,240,-280,7.0,6.5,39.5,38.5,2008-09
2009-01-18,Philadelphia,Arizona,25,32,-175,155,3.0,3.0,49.5,47.0,2008-09
2009-01-18,Baltimore,Pittsburgh,14,23,210,-250,5.0,6.0,33.5,35.0,2008-09
2009-02-01,Pittsburgh,Arizona,27,23,-240,200,7.0,7.0,47.0,47.5,2008-09
2009-09-10,Tennessee,Pittsburgh,10,13,235,-275,5.5,6.0,35.0,36.0,2009-10
2009-09-13,Miami,Atlanta,7,19,180,-220,4.0,4.0,43.0,44.5,2009-10
2009-09-13,KansasCity,Baltimore,24,38,530,-730,8.5,13.0,37.5,36.5,2009-10
2009-09-13,Philadelphia,Carolina,38,10,-135,115,1.0,2.5,44.5,43.5,2009-10
2009-09-13,Denver,Cincinnati,12,7,200,-240,1.0,5.0,44.5,41.0,2009-10
2009-09-13,Minnesota,Cleveland,34,20,-235,195,2.5,4.5,39.5,40.0,2009-10
2009-09-13,NYJets,Houston,24,7,190,-230,4.0,4.5,43.0,45.0,2009-10
2009-09-13,Jacksonville,Indianapolis,12,14,225,-265,7.5,6.0,45.0,45.0,2009-10
2009-09-13,Detroit,NewOrleans,27,45,700,-1000,12.0,14.0,48.5,50.0,2009-10
2009-09-13,Dallas,TampaBay,34,21,-250,210,3.0,5.0,42.0,40.0,2009-10
2009-09-13,SanFrancisco,Arizona,20,16,190,-230,6.5,4.5,47.0,45.0,2009-10
2009-09-13,Washington,NYGiants,17,23,225,-265,6.0,6.0,39.5,37.0,2009-10
2009-09-13,St.Louis,Seattle,0,28,285,-345,7.0,7.0,43.0,41.0,2009-10
2009-09-13,Chicago,GreenBay,15,21,200,-240,3.0,5.0,44.0,47.0,2009-10
2009-09-14,Buffalo,NewEngland,24,25,635,-875,10.0,13.5,46.5,47.5,2009-10
2009-09-14,SanDiego,Oakland,24,20,-550,425,6.5,10.0,44.0,43.0,2009-10
2009-09-20,Oakland,KansasCity,13,10,105,-125,3.0,1.5,41.0,40.0,2009-10
2009-09-20,Houston,Tennessee,34,31,260,-320,7.0,7.0,41.0,41.0,2009-10
2009-09-20,NewEngland,NYJets,9,16,-170,150,4.5,3.5,47.5,45.0,2009-10
2009-09-20,Cincinnati,GreenBay,31,24,320,-400,9.0,7.5,44.0,42.0,2009-10
2009-09-20,Minnesota,Detroit,27,13,-470,370,9.5,10.0,47.5,45.0,2009-10
2009-09-20,NewOrleans,Philadelphia,48,22,-150,130,1.0,2.5,47.0,46.0,2009-10
2009-09-20,Carolina,Atlanta,20,28,200,-240,6.5,5.5,44.0,43.5,2009-10
2009-09-20,St.Louis,Washington,7,9,400,-525,9.5,10.0,38.0,37.0,2009-10
2009-09-20,Arizona,Jacksonville,31,17,145,-165,4.5,3.0,43.5,44.0,2009-10
2009-09-20,Seattle,SanFrancisco,10,23,100,-120,1.0,1.0,40.5,39.0,2009-10
2009-09-20,TampaBay,Buffalo,20,33,170,-200,4.0,4.0,42.0,42.0,2009-10
2009-09-20,Cleveland,Denver,6,27,160,-190,3.0,3.0,40.0,38.5,2009-10
2009-09-20,Baltimore,SanDiego,31,26,-105,-115,3.5,1.0,42.5,41.0,2009-10
2009-09-20,Pittsburgh,Chicago,14,17,-145,125,3.0,3.0,38.0,38.5,2009-10
2009-09-20,NYGiants,Dallas,33,31,140,-160,2.5,3.0,44.0,45.5,2009-10
2009-09-21,Indianapolis,Miami,27,23,-160,140,3.5,3.0,43.0,41.5,2009-10
2009-09-27,Tennessee,NYJets,17,24,110,-130,2.0,1.0,38.0,36.0,2009-10
2009-09-27,Jacksonville,Houston,31,24,180,-220,4.5,4.0,46.0,47.0,2009-10
2009-09-27,KansasCity,Philadelphia,14,34,260,-320,8.5,7.0,40.5,39.0,2009-10
2009-09-27,Cleveland,Baltimore,3,34,600,-800,14.0,13.5,40.0,38.0,2009-10
2009-09-27,NYGiants,TampaBay,24,0,-270,230,6.5,6.0,42.5,45.5,2009-10
2009-09-27,Washington,Detroit,14,19,-260,220,6.5,6.5,38.5,39.5,2009-10
2009-09-27,GreenBay,St.Louis,36,17,-275,235,8.5,6.5,42.0,42.5,2009-10
2009-09-27,SanFrancisco,Minnesota,24,27,230,-270,6.5,7.0,42.0,39.0,2009-10
2009-09-27,Atlanta,NewEngland,10,26,180,-220,5.0,4.5,46.5,45.5,2009-10
2009-09-27,Chicago,Seattle,25,19,-145,125,1.0,2.5,37.0,37.5,2009-10
2009-09-27,NewOrleans,Buffalo,27,7,-240,200,6.0,5.5,53.0,51.0,2009-10
2009-09-27,Miami,SanDiego,13,23,200,-240,7.5,5.5,44.0,45.0,2009-10
2009-09-27,Pittsburgh,Cincinnati,20,23,-180,160,6.0,3.0,36.5,36.5,2009-10
2009-09-27,Denver,Oakland,23,3,-135,115,2.5,2.5,37.0,38.5,2009-10
2009-09-27,Indianapolis,Arizona,31,10,140,-160,0.0,3.0,47.0,49.0,2009-10
2009-09-28,Carolina,Dallas,7,21,310,-380,11.0,8.5,45.0,48.5,2009-10
2009-10-04,Oakland,Houston,6,29,315,-390,9.5,8.0,42.5,43.0,2009-10
2009-10-04,Tennessee,Jacksonville,17,37,-180,160,1.0,3.5,41.0,42.0,2009-10
2009-10-04,Baltimore,NewEngland,21,27,115,-135,3.0,2.0,44.0,45.0,2009-10
2009-10-04,Cincinnati,Cleveland,23,20,-280,240,4.0,6.5,38.5,37.5,2009-10
2009-10-04,NYGiants,KansasCity,27,16,-420,330,7.5,9.5,42.5,43.0,2009-10
2009-10-04,Detroit,Chicago,24,48,400,-500,11.0,9.5,38.0,43.0,2009-10
2009-10-04,TampaBay,Washington,13,16,320,-400,7.5,9.0,37.5,35.5,2009-10
2009-10-04,Seattle,Indianapolis,17,34,435,-575,12.0,10.5,44.0,43.5,2009-10
2009-10-04,NYJets,NewOrleans,10,24,260,-320,6.5,7.5,47.5,47.0,2009-10
2009-10-04,Buffalo,Miami,10,38,-130,110,1.5,1.5,38.5,37.5,2009-10
2009-10-04,St.Louis,SanFrancisco,0,35,360,-460,11.5,9.5,38.0,36.5,2009-10
2009-10-04,Dallas,Denver,10,17,-140,120,3.0,3.0,43.5,44.0,2009-10
2009-10-04,SanDiego,Pittsburgh,28,38,195,-235,5.0,5.5,41.0,43.5,2009-10
2009-10-05,GreenBay,Minnesota,23,30,180,-220,3.0,5.0,47.0,46.5,2009-10
2009-10-11,Minnesota,St.Louis,38,10,-600,400,10.0,10.0,40.0,40.5,2009-10
2009-10-11,Dallas,KansasCity,26,20,-360,300,9.0,7.0,43.0,43.5,2009-10
2009-10-11,Washington,Carolina,17,20,210,-250,4.5,5.0,37.5,38.0,2009-10
2009-10-11,TampaBay,Philadelphia,14,33,750,-1200,14.0,15.5,43.5,42.0,2009-10
2009-10-11,Oakland,NYGiants,7,44,750,-1200,15.0,15.0,42.5,38.5,2009-10
2009-10-11,Cleveland,Buffalo,6,3,210,-250,6.0,5.5,39.0,42.0,2009-10
2009-10-11,Cincinnati,Baltimore,17,14,350,-500,8.0,9.0,41.5,42.0,2009-10
2009-10-11,Pittsburgh,Detroit,28,20,-650,450,12.0,11.0,42.0,44.0,2009-10
2009-10-11,Atlanta,SanFrancisco,45,10,-110,-110,3.0,0.0,43.0,39.5,2009-10
2009-10-11,NewEngland,Denver,17,20,-165,145,3.5,3.0,44.0,41.0,2009-10
2009-10-11,Houston,Arizona,21,28,220,-260,5.0,5.5,49.0,50.5,2009-10
2009-10-11,Jacksonville,Seattle,0,41,110,-130,2.0,2.0,44.0,44.0,2009-10
2009-10-11,Indianapolis,Tennessee,31,9,-200,170,3.0,3.5,46.0,44.0,2009-10
2009-10-12,NYJets,Miami,27,31,-160,140,2.5,3.0,37.0,36.0,2009-10
2009-10-18,KansasCity,Washington,14,6,230,-270,4.5,6.5,37.0,36.5,2009-10
2009-10-18,Houston,Cincinnati,28,17,165,-190,4.5,4.0,45.0,46.0,2009-10
2009-10-18,Cleveland,Pittsburgh,14,27,675,-950,13.5,14.0,38.0,38.0,2009-10
2009-10-18,Baltimore,Minnesota,31,33,125,-145,3.0,3.0,45.0,45.5,2009-10
2009-10-18,St.Louis,Jacksonville,20,23,340,-440,12.5,9.5,40.0,42.5,2009-10
2009-10-18,NYGiants,NewOrleans,27,48,160,-180,3.5,3.0,49.0,47.5,2009-10
2009-10-18,Carolina,TampaBay,28,21,-175,155,4.0,3.5,37.0,40.5,2009-10
2009-10-18,Detroit,GreenBay,0,26,675,-950,11.5,14.0,49.0,48.5,2009-10
2009-10-18,Philadelphia,Oakland,9,13,-950,675,13.5,14.5,41.0,40.5,2009-10
2009-10-18,Arizona,Seattle,27,3,135,-155,2.5,3.0,46.5,46.0,2009-10
2009-10-18,Buffalo,NYJets,16,13,350,-450,9.5,9.5,38.0,35.5,2009-10
2009-10-18,Tennessee,NewEngland,0,59,350,-450,9.0,9.5,38.0,38.5,2009-10
2009-10-18,Chicago,Atlanta,14,21,190,-230,3.0,4.0,45.5,46.0,2009-10
2009-10-19,Denver,SanDiego,34,23,155,-175,4.0,3.0,43.5,44.5,2009-10
2009-10-25,SanDiego,KansasCity,37,7,-250,210,4.5,5.5,43.0,44.0,2009-10
2009-10-25,Indianapolis,St.Louis,42,6,-950,675,13.0,14.5,45.5,45.0,2009-10
2009-10-25,Chicago,Cincinnati,10,45,-125,105,1.0,2.0,44.0,43.0,2009-10
2009-10-25,GreenBay,Cleveland,31,3,-400,320,6.5,9.0,43.0,41.5,2009-10
2009-10-25,Minnesota,Pittsburgh,17,27,220,-260,4.0,6.0,44.5,46.5,2009-10
